,Open,High,Low,Volume,Dividends,Stock Splits,Adjusted Close,compound,negative,neutral,positive
2013-02-21,26.571428298950195,27.457143783569336,26.071428298950195,36894200,0.0,1.0,26.735713958740234,-0.9999,0.159,0.763,0.078
2013-02-22,26.24571418762207,26.255714416503906,25.489999771118164,38971100,0.0,1.0,25.694286346435547,-0.9999,0.16,0.759,0.081
2013-02-25,25.855714797973633,26.72857093811035,25.064285278320312,52164700,0.0,1.0,25.617143630981445,-0.9998,0.152,0.75,0.098
2013-02-26,25.799999237060547,26.459999084472656,25.08571434020996,33882100,0.0,1.0,26.29857063293457,-0.9998,0.152,0.756,0.092
2013-02-27,26.2257137298584,26.571428298950195,25.794286727905273,22626800,0.0,1.0,26.33142852783203,-0.9999,0.142,0.791,0.067
2013-02-28,26.25857162475586,27.4471435546875,26.215713500976562,34293700,0.0,1.0,26.86857032775879,-0.9999,0.155,0.773,0.072
2013-03-01,26.729999542236328,27.191429138183594,26.601428985595703,21451500,0.0,1.0,27.0528564453125,0.9987,0.084,0.806,0.109
2013-03-04,26.954286575317383,27.154285430908203,25.23714256286621,47824000,0.0,1.0,25.887142181396484,-0.9999,0.158,0.772,0.07
2013-03-05,26.38142967224121,26.472856521606445,25.440000534057617,32326700,0.0,1.0,25.961429595947266,-0.9999,0.166,0.761,0.073
2013-03-06,26.02142906188965,26.4228572845459,25.654285430908203,17435600,0.0,1.0,26.134286880493164,-0.9994,0.129,0.773,0.099
2013-03-07,25.71428680419922,26.071428298950195,25.165714263916016,28695800,0.0,1.0,25.937143325805664,-0.9998,0.136,0.784,0.08
2013-03-08,26.064285278320312,26.549999237060547,25.81571388244629,23513000,0.0,1.0,26.385713577270508,-0.9997,0.134,0.774,0.092
2013-03-11,26.28571319580078,26.360000610351562,25.572856903076172,21015400,0.0,1.0,25.7785701751709,-0.9998,0.141,0.771,0.087
2013-03-12,25.62285614013672,26.309999465942383,25.60714340209961,21151900,0.0,1.0,26.015714645385742,-0.9996,0.127,0.786,0.087
2013-03-13,26.77142906188965,27.884286880493164,26.678571701049805,53898600,0.0,1.0,27.479999542236328,-0.9998,0.148,0.77,0.082
2013-03-14,27.527143478393555,27.527143478393555,26.724285125732422,28450800,0.0,1.0,26.90999984741211,-0.9999,0.162,0.757,0.081
2013-03-15,27.03571319580078,27.141429901123047,26.364286422729492,20667500,0.0,1.0,26.407142639160156,-0.9999,0.155,0.771,0.074
2013-03-18,25.911428451538086,26.681428909301758,25.792856216430664,18073300,0.0,1.0,26.51285743713379,-0.9997,0.146,0.751,0.104
2013-03-19,26.571428298950195,26.678571701049805,25.60714340209961,19873700,0.0,1.0,25.90999984741211,-0.9998,0.141,0.774,0.085
2013-03-20,26.088571548461914,26.264286041259766,25.775714874267578,11132100,0.0,1.0,26.149999618530273,-0.9998,0.15,0.76,0.091
2013-03-21,26.05714225769043,26.77142906188965,25.99571418762207,18804100,0.0,1.0,25.998571395874023,-0.9999,0.145,0.785,0.07
2013-03-22,26.157142639160156,26.265714645385742,25.64285659790039,14189000,0.0,1.0,25.899999618530273,-0.9999,0.166,0.764,0.07
2013-03-25,26.06142807006836,26.40571403503418,25.681428909301758,15024800,0.0,1.0,25.8271427154541,-0.9995,0.135,0.767,0.099
2013-03-26,26.28571319580078,27.520000457763672,26.22857093811035,46817400,0.0,1.0,27.229999542236328,-0.9998,0.141,0.774,0.085
2013-03-27,27.091428756713867,28.15142822265625,26.904285430908203,40475400,0.0,1.0,27.177143096923828,-0.9996,0.122,0.8,0.078
2013-03-28,27.25,27.55714225769043,26.94285774230957,19588100,0.0,1.0,27.040000915527344,-0.9993,0.119,0.796,0.085
2013-04-01,27.2785701751709,27.35714340209961,25.924285888671875,22947400,0.0,1.0,26.06142807006836,-0.9998,0.135,0.783,0.082
2013-04-02,26.27142906188965,26.454286575317383,25.157142639160156,32280500,0.0,1.0,25.24142837524414,-0.9998,0.144,0.773,0.083
2013-04-03,25.292856216430664,25.4757137298584,23.465713500976562,75357800,0.0,1.0,24.248571395874023,-0.9999,0.153,0.763,0.084
2013-04-04,23.90999984741211,24.304285049438477,23.40142822265625,34460300,0.0,1.0,23.812856674194336,-0.9999,0.164,0.757,0.079
2013-04-05,23.360000610351562,24.35714340209961,23.218570709228516,32512900,0.0,1.0,23.522857666015625,-0.9999,0.152,0.768,0.079
2013-04-08,23.690000534057617,23.757143020629883,22.71428680419922,31745000,0.0,1.0,23.294286727905273,-0.9993,0.125,0.781,0.094
2013-04-09,23.355714797973633,24.481428146362305,23.149999618530273,34045900,0.0,1.0,24.194286346435547,-0.9998,0.139,0.774,0.087
2013-04-10,24.0,24.207143783569336,23.558570861816406,29709400,0.0,1.0,23.724285125732422,-0.9999,0.159,0.759,0.082
2013-04-11,24.11857032775879,24.77142906188965,24.117143630981445,33056100,0.0,1.0,24.715713500976562,-0.9997,0.136,0.782,0.083
2013-04-12,25.284286499023438,25.37714385986328,24.457143783569336,37797900,0.0,1.0,24.742856979370117,-0.9994,0.126,0.778,0.096
2013-04-15,25.079999923706055,26.049999237060547,24.9714298248291,46529000,0.0,1.0,25.21428680419922,-0.9996,0.138,0.768,0.095
2013-04-16,24.99571418762207,25.389999389648438,24.610000610351562,29711500,0.0,1.0,25.121429443359375,-0.9999,0.14,0.788,0.072
2013-04-17,24.90571403503418,25.341428756713867,24.038570404052734,27545700,0.0,1.0,24.194286346435547,-0.9998,0.141,0.78,0.079
2013-04-18,24.428571701049805,24.55714225769043,23.114286422729492,23121000,0.0,1.0,23.402856826782227,-0.9997,0.133,0.78,0.087
2013-04-19,23.64285659790039,24.167142868041992,23.290000915527344,20163500,0.0,1.0,23.338571548461914,-0.9998,0.138,0.778,0.084
2013-04-22,23.674285888671875,25.21428680419922,23.674285888671875,84870100,0.0,1.0,24.90999984741211,-0.9999,0.17,0.754,0.076
2013-04-23,30.795713424682617,31.34000015258789,29.93000030517578,114860900,0.0,1.0,30.998571395874023,-0.9999,0.17,0.748,0.081
2013-04-24,31.08571434020996,32.0428581237793,30.459999084472656,46898600,0.0,1.0,30.959999084472656,-0.9999,0.174,0.752,0.074
2013-04-25,30.997142791748047,31.255714416503906,30.46714210510254,29274000,0.0,1.0,30.53571319580078,-0.9999,0.165,0.772,0.063
2013-04-26,31.0,31.018571853637695,30.360000610351562,21790300,0.0,1.0,30.792856216430664,-0.9999,0.171,0.749,0.079
2013-04-29,30.944286346435547,31.104286193847656,30.28714370727539,20787200,0.0,1.0,30.715713500976562,-0.9994,0.134,0.764,0.103
2013-04-30,30.657142639160156,31.39285659790039,30.605714797973633,25071200,0.0,1.0,30.867143630981445,-0.9998,0.15,0.762,0.089
2013-05-01,30.845714569091797,31.055713653564453,30.235713958740234,18359600,0.0,1.0,30.415714263916016,-0.9999,0.15,0.778,0.071
2013-05-02,30.46285629272461,30.7785701751709,30.027143478393555,18328800,0.0,1.0,30.641429901123047,-0.9995,0.13,0.775,0.095
2013-05-03,30.825714111328125,31.17571449279785,30.385713577270508,15431500,0.0,1.0,30.492856979370117,-0.9998,0.149,0.765,0.085
2013-05-06,29.9471435546875,30.350000381469727,29.145713806152344,31731000,0.0,1.0,30.09857177734375,-0.9999,0.151,0.774,0.075
2013-05-07,29.825714111328125,30.07428550720215,29.371429443359375,17079300,0.0,1.0,29.46428680419922,-0.9995,0.128,0.778,0.094
2013-05-08,29.275714874267578,30.05714225769043,29.218570709228516,17623200,0.0,1.0,29.801429748535156,-0.9993,0.135,0.758,0.107
2013-05-09,29.718570709228516,31.268571853637695,29.502857208251953,36108800,0.0,1.0,30.915714263916016,-0.9996,0.137,0.762,0.101
2013-05-10,30.915714263916016,31.39285659790039,30.65142822265625,18844700,0.0,1.0,31.09857177734375,-0.9997,0.139,0.773,0.088
2013-05-13,31.0242862701416,32.81285858154297,31.020000457763672,41357400,0.0,1.0,32.76856994628906,-0.9992,0.13,0.767,0.103
2013-05-14,33.14142990112305,33.7985725402832,32.97142791748047,38535700,0.0,1.0,33.424285888671875,-0.9998,0.137,0.777,0.087
2013-05-15,34.209999084472656,35.06142807006836,33.97571563720703,36029700,0.0,1.0,34.771427154541016,-0.9999,0.153,0.767,0.08
2013-05-16,35.27857208251953,35.54999923706055,33.599998474121094,28053200,0.0,1.0,33.861427307128906,-0.9998,0.133,0.785,0.082
2013-05-17,34.075714111328125,34.67856979370117,33.71428680419922,20141100,0.0,1.0,34.14285659790039,-0.9998,0.142,0.772,0.086
2013-05-20,34.06285858154297,34.521427154541016,33.82285690307617,14765800,0.0,1.0,34.22142791748047,-0.9998,0.133,0.792,0.074
2013-05-21,34.29142761230469,34.41428756713867,33.57143020629883,11491200,0.0,1.0,33.869998931884766,-0.9999,0.141,0.785,0.074
2013-05-22,33.485713958740234,34.02857208251953,32.37714385986328,21769300,0.0,1.0,32.65142822265625,-0.9999,0.15,0.772,0.077
2013-05-23,32.24285888671875,32.599998474121094,31.649999618530273,16198000,0.0,1.0,32.31142807006836,-0.9998,0.146,0.767,0.087
2013-05-24,32.17571258544922,32.71428680419922,32.07143020629883,11808300,0.0,1.0,32.67714309692383,-0.9999,0.153,0.768,0.079
2013-05-28,33.10714340209961,33.70857238769531,30.42571449279785,39525500,0.0,1.0,30.59857177734375,-0.9997,0.138,0.767,0.095
2013-05-29,30.649999618530273,31.625713348388672,29.98714256286621,34101900,0.0,1.0,30.76285743713379,-0.9997,0.139,0.77,0.092
2013-05-30,30.86142921447754,31.85714340209961,30.2214298248291,24087700,0.0,1.0,31.808570861816406,-0.9997,0.13,0.787,0.083
2013-05-31,32.17714309692383,32.797142028808594,32.00714111328125,25416300,0.0,1.0,32.32143020629883,-0.9998,0.146,0.772,0.082
2013-06-03,32.43571472167969,32.5,31.08142852783203,21270900,0.0,1.0,31.709999084472656,-0.9995,0.127,0.782,0.091
2013-06-04,31.445714950561523,32.50714111328125,31.224285125732422,23006900,0.0,1.0,32.18714141845703,-0.9992,0.115,0.802,0.083
2013-06-05,31.884286880493164,32.57143020629883,31.200000762939453,33096000,0.0,1.0,31.9228572845459,-0.9994,0.119,0.796,0.086
2013-06-06,31.731428146362305,32.20000076293945,30.571428298950195,26069400,0.0,1.0,31.105714797973633,-0.9998,0.136,0.778,0.086
2013-06-07,31.234285354614258,31.545713424682617,30.80714225769043,15299200,0.0,1.0,31.459999084472656,-0.9996,0.133,0.768,0.099
2013-06-10,31.86142921447754,31.904285430908203,30.865713119506836,13812400,0.0,1.0,31.56142807006836,-0.9998,0.152,0.762,0.086
2013-06-11,31.121429443359375,31.46714210510254,30.542856216430664,14213500,0.0,1.0,30.637142181396484,-0.9998,0.137,0.789,0.075
2013-06-12,30.832857131958008,30.832857131958008,29.5528564453125,19108600,0.0,1.0,29.662857055664062,-0.9997,0.136,0.774,0.09
2013-06-13,29.71285629272461,30.792856216430664,29.39285659790039,18511500,0.0,1.0,30.770000457763672,-0.9996,0.122,0.794,0.084
2013-06-14,30.681428909301758,31.04142951965332,30.33142852783203,12495700,0.0,1.0,30.56999969482422,-0.9999,0.154,0.771,0.075
2013-06-17,32.220001220703125,32.92856979370117,31.96428680419922,35851200,0.0,1.0,32.74714279174805,-0.9997,0.134,0.787,0.08
2013-06-18,32.89142990112305,33.0,32.342857360839844,17476900,0.0,1.0,32.689998626708984,-0.9997,0.128,0.79,0.082
2013-06-19,32.57143020629883,33.6971435546875,32.51571273803711,22353100,0.0,1.0,33.18714141845703,-0.9998,0.139,0.783,0.078
2013-06-20,32.781429290771484,33.0,31.505714416503906,21116200,0.0,1.0,31.931428909301758,-0.9998,0.141,0.774,0.084
2013-06-21,32.150001525878906,32.34000015258789,30.600000381469727,23398200,0.0,1.0,30.985713958740234,-0.9998,0.148,0.764,0.088
2013-06-24,30.428571701049805,31.297143936157227,29.85714340209961,17896200,0.0,1.0,30.799999237060547,-0.9994,0.136,0.763,0.102
2013-06-25,30.281429290771484,30.5,29.65142822265625,20918800,0.0,1.0,30.41428565979004,-0.9998,0.14,0.776,0.084
2013-06-26,30.649999618530273,31.178571701049805,30.117143630981445,18834200,0.0,1.0,30.299999237060547,-0.9999,0.17,0.746,0.084
2013-06-27,30.415714263916016,30.961429595947266,29.94285774230957,18326700,0.0,1.0,30.709999084472656,-0.9999,0.152,0.77,0.078
2013-06-28,30.610000610351562,30.899999618530273,30.007143020629883,19581100,0.0,1.0,30.15571403503418,-0.9998,0.155,0.753,0.092
2013-07-01,30.51714324951172,32.189998626708984,30.28571319580078,24517500,0.0,1.0,32.040000915527344,-0.9997,0.126,0.796,0.078
2013-07-02,32.17571258544922,32.49571228027344,31.14285659790039,17730300,0.0,1.0,31.637142181396484,-0.9998,0.13,0.798,0.072
2013-07-03,31.731428146362305,32.0,31.2785701751709,8625400,0.0,1.0,31.558570861816406,-0.9998,0.138,0.784,0.078
2013-07-05,31.727142333984375,32.17856979370117,31.332857131958008,9957500,0.0,1.0,32.157142639160156,-0.9999,0.177,0.724,0.099
2013-07-08,32.42571258544922,33.605712890625,32.21571350097656,24289300,0.0,1.0,33.29999923706055,-0.9996,0.131,0.781,0.088
2013-07-09,33.577144622802734,35.34428787231445,33.5528564453125,35509600,0.0,1.0,35.34000015258789,-0.9999,0.17,0.761,0.069
2013-07-10,35.07857131958008,35.271427154541016,34.172855377197266,22578500,0.0,1.0,34.83142852783203,-0.9998,0.138,0.786,0.076
2013-07-11,35.42856979370117,35.599998474121094,34.40285873413086,21146300,0.0,1.0,34.88142776489258,-0.9999,0.146,0.783,0.072
2013-07-12,35.11857223510742,36.77571487426758,35.10714340209961,34238400,0.0,1.0,36.75143051147461,-0.9998,0.148,0.765,0.086
2013-07-15,37.05714416503906,37.121429443359375,36.01856994628906,20612900,0.0,1.0,36.854286193847656,-0.9998,0.151,0.758,0.091
2013-07-16,36.755714416503906,38.0528564453125,36.67142868041992,33356400,0.0,1.0,37.211429595947266,-0.9999,0.162,0.761,0.077
2013-07-17,37.31999969482422,38.32285690307617,36.952857971191406,19510400,0.0,1.0,38.27428436279297,-0.9999,0.161,0.773,0.067
2013-07-18,38.61571502685547,38.61571502685547,37.71428680419922,20487600,0.0,1.0,38.058570861816406,-0.9999,0.139,0.792,0.069
2013-07-19,38.20428466796875,38.27857208251953,37.59714126586914,18120200,0.0,1.0,37.797142028808594,-0.9999,0.157,0.78,0.063
2013-07-22,38.121429443359375,38.39285659790039,36.73143005371094,47313700,0.0,1.0,37.422855377197266,-0.9998,0.143,0.779,0.078
2013-07-23,35.91428756713867,37.461429595947266,35.17142868041992,76829200,0.0,1.0,35.75143051147461,-0.9999,0.159,0.773,0.068
2013-07-24,35.674285888671875,36.03571319580078,34.31428527832031,33409600,0.0,1.0,34.47142791748047,-0.9999,0.144,0.785,0.071
2013-07-25,34.36571502685547,35.380001068115234,34.272857666015625,19634300,0.0,1.0,35.24856948852539,-0.9999,0.161,0.774,0.065
2013-07-26,34.94571304321289,35.28285598754883,34.40142822265625,17826900,0.0,1.0,35.18714141845703,-0.9999,0.142,0.781,0.077
2013-07-29,35.15142822265625,35.810001373291016,34.64285659790039,13215300,0.0,1.0,34.994285583496094,-0.9999,0.155,0.772,0.074
2013-07-30,35.05714416503906,35.415714263916016,34.54428482055664,10890600,0.0,1.0,34.82285690307617,-0.9999,0.145,0.783,0.072
2013-07-31,34.772857666015625,35.29999923706055,34.56285858154297,13120800,0.0,1.0,34.92571258544922,-0.9999,0.15,0.776,0.074
2013-08-01,35.220001220703125,35.71428680419922,34.93857192993164,14139300,0.0,1.0,35.58856964111328,-0.9998,0.14,0.778,0.082
2013-08-02,35.619998931884766,35.619998931884766,34.97142791748047,13879600,0.0,1.0,35.16857147216797,-0.9997,0.135,0.78,0.085
2013-08-05,34.84428787231445,36.271427154541016,34.48285675048828,22962100,0.0,1.0,36.262855529785156,-0.9986,0.123,0.777,0.1
2013-08-06,36.27857208251953,36.79999923706055,35.728572845458984,20413400,0.0,1.0,36.55714416503906,-0.9999,0.159,0.766,0.075
2013-08-07,36.33714294433594,36.781429290771484,35.522857666015625,16328900,0.0,1.0,35.6014289855957,-0.9999,0.152,0.768,0.08
2013-08-08,35.98143005371094,36.271427154541016,35.49285888671875,14800100,0.0,1.0,35.771427154541016,-0.9999,0.145,0.783,0.073
2013-08-09,35.71285629272461,36.244285583496094,35.68571472167969,12322800,0.0,1.0,36.10714340209961,-0.9998,0.137,0.781,0.082
2013-08-12,35.89714431762695,36.71428680419922,35.77428436279297,17804500,0.0,1.0,36.657142639160156,-0.9998,0.142,0.769,0.089
2013-08-13,36.95000076293945,37.4571418762207,36.18000030517578,21940800,0.0,1.0,37.02714157104492,-0.9998,0.14,0.78,0.08
2013-08-14,36.900001525878906,37.68428421020508,36.86000061035156,17399900,0.0,1.0,37.40142822265625,-0.9999,0.143,0.779,0.077
2013-08-15,37.0,37.21285629272461,35.9085693359375,16629200,0.0,1.0,36.2014274597168,-0.9997,0.146,0.756,0.098
2013-08-16,36.172855377197266,37.16428756713867,35.87571334838867,21354200,0.0,1.0,36.98143005371094,-0.9995,0.119,0.799,0.082
2013-08-19,36.85714340209961,37.64285659790039,36.82143020629883,15497300,0.0,1.0,37.111427307128906,-0.9998,0.148,0.763,0.088
2013-08-20,37.56142807006836,39.077144622802734,37.5,30140600,0.0,1.0,39.04142761230469,-0.9998,0.137,0.78,0.083
2013-08-21,38.98428726196289,39.235713958740234,38.21428680419922,21258300,0.0,1.0,38.62428665161133,-0.9998,0.144,0.776,0.08
2013-08-22,38.93143081665039,39.06571578979492,38.31856918334961,9961700,0.0,1.0,38.53571319580078,-0.9999,0.156,0.767,0.076
2013-08-23,38.57857131958008,39.77000045776367,38.43143081665039,22285200,0.0,1.0,39.76571273803711,-0.9999,0.159,0.771,0.07
2013-08-26,39.44428634643555,41.41999816894531,39.1485710144043,31017700,0.0,1.0,40.388572692871094,-0.9999,0.151,0.765,0.084
2013-08-27,39.878570556640625,40.84000015258789,39.21428680419922,23138500,0.0,1.0,39.43428421020508,-0.9998,0.149,0.766,0.084
2013-08-28,39.808570861816406,40.71428680419922,39.485713958740234,19355700,0.0,1.0,40.47999954223633,-0.9999,0.176,0.747,0.077
2013-08-29,40.575714111328125,41.461429595947266,40.5485725402832,19059600,0.0,1.0,41.121429443359375,-0.9998,0.148,0.764,0.089
2013-08-30,41.17856979370117,41.26142883300781,40.42142868041992,15149400,0.0,1.0,40.558570861816406,-0.9999,0.148,0.777,0.075
2013-09-03,41.06142807006836,41.529998779296875,40.650001525878906,19969600,0.0,1.0,41.28571319580078,-0.9999,0.151,0.771,0.078
2013-09-04,41.262855529785156,41.86571502685547,40.99856948852539,19701500,0.0,1.0,41.77571487426758,-0.9999,0.154,0.774,0.072
2013-09-05,42.400001525878906,42.70428466796875,42.060001373291016,19072200,0.0,1.0,42.1585693359375,-0.9999,0.146,0.779,0.074
2013-09-06,42.332855224609375,42.35857009887695,41.4571418762207,17698800,0.0,1.0,41.6485710144043,-0.9998,0.14,0.783,0.077
2013-09-09,41.82143020629883,42.18571472167969,41.468570709228516,13840400,0.0,1.0,42.021427154541016,-0.9997,0.147,0.758,0.095
2013-09-10,42.5,44.74856948852539,42.40142822265625,36682100,0.0,1.0,44.72285842895508,-0.9998,0.142,0.776,0.082
2013-09-11,44.81999969482422,44.88285827636719,43.41143035888672,29940400,0.0,1.0,44.0428581237793,-0.9999,0.149,0.77,0.081
2013-09-12,43.119998931884766,43.77857208251953,42.621429443359375,21947800,0.0,1.0,43.058570861816406,-0.9998,0.142,0.768,0.09
2013-09-13,43.14285659790039,43.71428680419922,42.74142837524414,15029700,0.0,1.0,43.66428756713867,-0.9998,0.152,0.758,0.09
2013-09-16,44.28571319580078,44.31285858154297,43.11428451538086,14055300,0.0,1.0,43.165714263916016,-0.9994,0.131,0.768,0.101
2013-09-17,43.1485710144043,43.32285690307617,42.52857208251953,18200700,0.0,1.0,42.7928581237793,-0.9998,0.142,0.769,0.089
2013-09-18,42.70857238769531,43.95428466796875,42.58856964111328,13739600,0.0,1.0,43.8457145690918,-0.9998,0.141,0.773,0.086
2013-09-19,44.0528564453125,44.10714340209961,43.43000030517578,17449600,0.0,1.0,43.64285659790039,-0.9994,0.124,0.782,0.094
2013-09-20,43.691429138183594,45.12714385986328,43.65999984741211,30791600,0.0,1.0,44.832855224609375,-0.9999,0.144,0.772,0.083
2013-09-23,45.77000045776367,45.77000045776367,42.788570404052734,32030600,0.0,1.0,43.1485710144043,-0.9999,0.158,0.752,0.09
2013-09-24,43.0428581237793,44.20000076293945,42.907142639160156,18780300,0.0,1.0,43.78428649902344,-0.9999,0.157,0.783,0.059
2013-09-25,44.02857208251953,44.400001525878906,43.43714141845703,14639100,0.0,1.0,43.87714385986328,-0.9999,0.151,0.769,0.08
2013-09-26,44.005714416503906,44.92714309692383,43.92856979370117,12460700,0.0,1.0,44.78714370727539,-0.9998,0.137,0.786,0.078
2013-09-27,44.394287109375,44.788570404052734,44.24285888671875,8299200,0.0,1.0,44.628570556640625,-0.9998,0.13,0.786,0.084
2013-09-30,43.959999084472656,44.592857360839844,43.599998474121094,12528600,0.0,1.0,44.172855377197266,-0.9996,0.125,0.787,0.087
2013-10-01,44.96714401245117,46.38571548461914,44.85714340209961,29693300,0.0,1.0,46.37428665161133,-0.9999,0.147,0.79,0.063
2013-10-02,46.012855529785156,47.657142639160156,45.94571304321289,30583700,0.0,1.0,47.24714279174805,-0.9998,0.145,0.766,0.09
2013-10-03,47.28714370727539,47.78571319580078,45.43571472167969,24613400,0.0,1.0,45.959999084472656,-0.9996,0.131,0.775,0.094
2013-10-04,46.2400016784668,46.900001525878906,45.505714416503906,16814000,0.0,1.0,46.75143051147461,-0.9997,0.127,0.79,0.082
2013-10-07,46.29142761230469,46.709999084472656,45.45000076293945,14634900,0.0,1.0,45.4514274597168,-0.9997,0.127,0.792,0.081
2013-10-08,45.612857818603516,45.93143081665039,42.79571533203125,28678300,0.0,1.0,43.18857192993164,-0.9998,0.134,0.781,0.085
2013-10-09,42.88999938964844,42.939998626708984,40.400001525878906,41948900,0.0,1.0,41.20428466796875,-0.9991,0.12,0.785,0.094
2013-10-10,43.0,43.91857147216797,42.342857360839844,30695000,0.0,1.0,43.42714309692383,-0.9999,0.148,0.779,0.073
2013-10-11,43.47285842895508,43.94428634643555,42.87571334838867,19200300,0.0,1.0,42.978572845458984,-0.9997,0.135,0.776,0.089
2013-10-14,44.37285614013672,46.46714401245117,43.71428680419922,45659600,0.0,1.0,46.33714294433594,-0.9996,0.127,0.786,0.087
2013-10-15,46.44285583496094,46.76142883300781,45.619998931884766,26848500,0.0,1.0,45.95571517944336,-0.9987,0.107,0.806,0.087
2013-10-16,45.72999954223633,46.5,45.46571350097656,18843300,0.0,1.0,46.12571334838867,-0.9999,0.144,0.779,0.077
2013-10-17,46.029998779296875,47.172855377197266,45.665714263916016,19272400,0.0,1.0,47.157142639160156,-0.9997,0.129,0.789,0.082
2013-10-18,47.71428680419922,48.06856918334961,46.79999923706055,25454800,0.0,1.0,47.64285659790039,-0.9999,0.143,0.779,0.077
2013-10-21,48.98857116699219,50.77428436279297,48.58571243286133,65090200,0.0,1.0,50.71285629272461,-0.9998,0.133,0.793,0.074
2013-10-22,55.40571212768555,55.59428787231445,45.92856979370117,181099800,0.0,1.0,46.07428741455078,-0.9998,0.13,0.798,0.072
2013-10-23,45.33142852783203,47.88428497314453,45.28571319580078,58376500,0.0,1.0,47.17714309692383,-0.9996,0.128,0.781,0.091
2013-10-24,47.34857177734375,48.121429443359375,46.237144470214844,33559400,0.0,1.0,47.317142486572266,-0.9997,0.129,0.787,0.084
2013-10-25,47.28571319580078,48.17142868041992,46.558570861816406,24062500,0.0,1.0,46.861427307128906,-0.9998,0.134,0.789,0.077
2013-10-28,46.43000030517578,47.279998779296875,44.54428482055664,34260800,0.0,1.0,44.85714340209961,-0.9997,0.132,0.781,0.087
